Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,CTAS,0,0,0,0,22980000000.0,25390000000.0,28.99,26.45,1.99,3.4,7.25,3.75,17.62,12.48,17.04,10.04,27.85,6770000000.0,63.52,5.9,2910000000.0,1440000000.0,835540000.0,7.58,-32.7,80860000.0,0.77,2760000000.0,86.9,2.24,30.3,974010000.0,534059999.99999994,1.32,207.37,189.49,104570000.0,104570000.0,84230000.0,15.47,68.84,2460000.0,4.73,2.84,2670000.0
0,0,CTL,0,0,0,0,12450000000.0,47840000000.0,,8.85,0.83,0.53,0.62,2.04,5.3,-7.39,16.64,3.34,-8.0,23440000000.0,21.99,8.5,13460000000.0,9020000000.0,-1730000000.0,-1.63,,488000000.0,0.45,36060000000.0,181.87,0.69,18.36,7030000000.0,4000000000.0,0.7,12.06,15.48,15730000.0,1090000000.0,966720000.0,0.78,75.2,102660000.0,9.16,9.47,111490000.0
0,0,CTSH,0,0,0,0,37920000000.0,38190000000.0,18.5,13.54,1.84,2.35,3.36,2.37,11.5,13.03,17.59,11.39,19.02,16120000000.000002,27.71,7.9,6290000000.0,3320000000.0,2100000000.0,3.6,,4510000000.0,7.84,745000000.0,6.52,3.12,19.8,2590000000.0,2140000000.0000002,1.05,72.62,70.01,3360000.0,569280000.0,573300000.0,0.23,92.71,5230000.0,1.94,0.92,5460000.0
0,0,CTXS,0,0,0,0,13110000000.0,13600000000.0,26.57,15.08,1.86,4.38,23.52,4.54,16.77,18.08,21.65,7.87,100.49,3000000000.0,22.34,3.1,2590000000.0,810770000.0,541760000.0,3.73,-23.5,1790000000.0,13.59,2109999999.9999998,380.06,0.86,4.22,945060000.0,847310000.0,0.79,100.74,103.93,2250000.0,132100000.0,130669999.99999999,0.97,103.18,16170000.000000002,5.12,,12730000.0
0,0,CVC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CVS,0,0,0,0,73600000000.0,162160000000.0,,7.88,2.11,0.35,1.23,0.77,11.9,-0.08,4.98,3.68,-0.34,209620000000.0,188.09,34.4,30880000000.0,13630000000.0,-174000000.0,-0.16,42.4,8320000000.0,6.41,95550000000.0,159.23,0.94,45.98,8460000000.000001,11330000000.0,1.19,54.31,65.27,14380000.0,1300000000.0,1300000000.0,0.24,83.8,15740000.0,1.19,1.21,19840000.0
0,0,CVX,0,0,0,0,221690000000.0,254270000000.0,16.09,13.42,0.22,1.41,1.43,1.62,7.66,8.81,9.14,,,157120000000.0,82.87,-4.9,64319999999.99999,33180000000.0,13830000000.0,7.23,-27.2,9400000000.0,4.95,34460000000.0,22.14,,81.22,30720000000.0,,0.78,122.8,117.4,7550000.0,1900000000.0,1900000000.0,0.05,67.48,17010000.0,2.41,0.89,19240000.0
0,0,D,0,0,0,0,61540000000.0,98640000000.0,20.58,17.46,3.93,4.6,2.61,7.38,15.1,18.31,31.82,3.44,12.31,13370000000.0,20.43,4.7,6490000000.0,6530000000.0,2450000000.0,3.74,-51.1,282000000.0,0.35,35320000000.0,160.18,0.68,29.53,4770000000.0,-531000000.0,0.19,76.16,73.56,4400000.0,799400000.0,797140000.0,0.28,60.19,9570000.0,2.24,1.2,10630000.0
0,0,DAL,0,0,0,0,37750000000.0,54710000000.0,9.61,8.01,0.7,0.84,2.91,1.22,7.11,9.14,12.36,5.99,32.26,44940000000.0,65.97,5.1,11200000000.0,7690000000.0,4110000000.0000005,6.0,31.1,1910000000.0,2.93,18580000000.0,143.92,0.34,19.78,7590000000.0,586500000.0,1.21,54.75,52.92,7270000.0,654650000.0,579870000.0,49.63,0.0,13890000.0,1.68,1.99,13290000.0
0,0,DD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DDS,0,0,0,0,1790000000.0,2250000000.0,10.9,13.23,2.29,0.28,1.07,0.35,4.63,2.62,4.01,4.58,10.06,6500000000.0,238.11,-2.5,2210000000.0,485400000.0,170260000.0,6.23,-46.0,123510000.0,4.69,568450000.0,33.87,1.9,63.7,367290000.0,171420000.0,1.02,72.22,68.9,22340000.0,22340000.0,17940000.0,17.96,112.16,6740000.0,24.15,63.92,7070000.0
0,0,DE,0,0,0,0,52270000000.0,93300000000.0,15.79,13.04,0.77,1.36,4.61,2.43,15.88,8.86,10.56,3.71,33.02,38390000000.0,119.39,15.5,8980000000.0,5880000000.0,3400000000.0,10.4,,2760000000.0,8.66,43290000000.0,381.53,2.0,35.57,1470000000.0,-923050000.0,1.02,162.03,154.82,1840000.0,318490000.0,286510000.0,0.23,79.8,6170000.0,4.02,1.93,7430000.0
0,0,DELL,0,0,0,0,48960000000.0,97100000000.0,,9.22,1.01,0.54,,1.07,12.2,-2.55,0.47,0.23,-26.37,90620000000.0,116.03,8.6,25280000000.0,7960000000.0,-2310000000.0,-3.0,,9680000000.0,13.47,53520000000.0,,0.8,-8.02,6990000000.0,6160000000.0,,61.83,54.77,2089999.9999999998,408550000.0,405830000.0,0.4,86.48,4530000.0,2.24,,4850000.0
0,0,DF,0,0,0,0,141220000.0,1050000000.0,,-154.0,0.67,0.02,0.46,0.14,9.77,-4.22,-0.63,-1.32,-68.45,7760000000.0,84.92,-0.3,1660000000.0,107380000.0,-331770000.0,-3.579,,24180000.0,0.26,906340000.0,287.97,1.3,3.31,152960000.0,126730000.0,0.48,2.6077,4.602,2550000.0,91700000.0,90100000.0,11.45,91.25,24500000.0,8.72,43.09,20680000.0
0,0,DFS,0,0,0,0,26370000000.0,31740000000.0,9.99,8.5,0.6,3.36,2.34,4.04,,35.66,47.77,2.63,25.32,7860000000.0,23.3,31.6,7320000000.0,,2750000000.0,8.12,9.0,21460000000.0,66.02,26280000000.0,233.38,1.46,34.64,,,1.66,74.79,69.48,1920000.0,325000000.0,323610000.0,16.76,0.0,4260000.0,2.51,1.31,4380000.0
0,0,DG,0,0,0,0,32299999999.999996,34760000000.0,20.88,17.55,1.72,1.26,5.04,1.36,13.5,6.2,8.27,10.31,25.34,25630000000.0,96.64,8.5,7800000000.0,2570000000.0,1590000000.0,5.97,-32.1,235490000.0,0.91,2860000000.0,44.64,1.55,24.73,2140000000.0000002,1030000000.0,0.79,120.87,114.44,2040000.0,259180000.0,246110000.0,0.15,104.64,6820000.0,3.19,2.63,4870000.0
0,0,DGX,0,0,0,0,13190000000.0,17700000000.0,18.8,14.44,2.76,1.75,2.49,2.35,11.79,9.59,15.68,6.53,14.68,7540000000.0,55.63,0.4,2670000000.0,1500000000.0,720000000.0,5.22,-7.3,464000000.0,3.45,4850000000.0,89.59,0.78,39.48,1300000000.0,638250000.0,0.93,90.33,89.41,1370000.0,134380000.0,133840000.0,0.35,91.55,5030000.0,4.81,4.22,4210000.0
0,0,DHI,0,0,0,0,16559999999.999998,19710000000.0,10.86,10.25,1.53,1.0,1.77,1.19,9.43,9.4,12.22,8.98,17.47,16590000000.0,44.17,8.8,3420000000.0,2089999999.9999998,1560000000.0,4.09,0.1,637700000.0,1.71,3620000000.0,37.99,7.18,25.09,182300000.0,-389080000.0,1.27,43.1,38.68,5820000.0,373180000.0,338920000.0,8.24,85.7,15920000.0,2.83,4.56,13200000.0
0,0,DHR,0,0,0,0,95580000000.0,103000000000.0,39.42,23.38,3.21,4.76,3.19,5.13,21.28,12.04,17.56,4.45,8.23,20080000000.0,28.57,3.9,11120000000.0,4840000000.0,2410000000.0,3.39,-41.1,3910000000.0,5.46,10480000000.0,33.2,2.18,41.85,3900000000.0,2840000000.0,0.94,130.07,112.54,3050000.0,715930000.0,635960000.0,11.41,79.87,4920000.0,1.95,0.77,6430000.0
0,0,DIS,0,0,0,0,241130000000.0,225600000000.0,18.38,20.7,4.8,4.06,4.0,3.8,12.92,18.46,24.35,9.15,21.94,59390000000.0,39.76,-0.3,26710000000.0,17460000000.0,10960000000.0,7.3,-37.0,4460000000.0,2.99,20660000000.0,37.22,1.0,33.54,14160000000.0,7090000000.0,0.51,120.63,114.77,13990000.0,1800000000.0,1490000000.0,0.19,54.83,13980000.0,0.68,0.94,43260000.0
0,0,DISCA,0,0,0,0,20990000000.0,40180000000.0,39.97,7.41,0.24,1.99,2.48,3.81,8.85,5.63,29.89,7.15,8.76,10550000000.0,17.18,50.7,7050000000.0,4540000000.0,529000000.0,0.73,,999000000.0,1.4,17050000000.0,162.07,1.06,11.77,2580000000.0,5250000000.0,1.13,28.78,29.0,4070000.0000000005,157770000.0,501240000.0,2.27,117.18,27720000.0,6.36,54.67,26950000.0
0,0,DKS,0,0,0,0,3420000000.0,3510000000.0,11.12,10.66,-9.26,0.41,1.78,0.42,5.1,3.79,5.27,6.62,16.64,8439999999.999999,86.31,-6.5,2440000000.0,688560000.0,319860000.0,3.24,-11.6,113650000.0,1.18,60040000.0,3.15,1.41,20.29,712760000.0,334760000.0,1.0,37.65,35.92,2450000.0,70520000.0,69040000.0,3.87,115.27,13440000.0,5.66,17.41,15780000.0
0,0,DLPH,0,0,0,0,1920000000.0,3280000000.0,5.38,5.91,2.37,0.4,6.57,0.68,4.49,7.37,10.99,8.69,113.43,4860000000.0,54.78,-9.2,898000000.0,731000000.0,358000000.0,4.03,141.1,359000000.0,4.05,1530000000.0,350.23,1.4,3.3,419000000.0,328380000.0,,21.99,19.16,1360000.0,88530000.0,88340000.0,0.22,97.98,7290000.0,5.3,9.18,5060000.0
0,0,DLTR,0,0,0,0,26110000000.0,29960000000.0,,17.88,2.67,1.14,4.62,1.31,12.37,-6.97,7.89,7.54,-24.81,22820000000.0,95.94,-2.4,8359999999.999999,2420000000.0,-1590000000.0,-6.69,,422100000.0,1.77,4269999999.9999995,75.59,2.05,23.7,1770000000.0,675550000.0,0.54,105.08,94.38,2120000.0,238520000.0,234680000.0,2.81,96.58,6770000.0,3.23,3.21,7320000.0
0,0,DLX,0,0,0,0,1900000000.0,2870000000.0,15.86,6.65,0.93,0.95,2.12,1.43,6.5,6.36,17.34,9.45,13.09,2009999999.9999998,43.72,1.5,1210000000.0,441720000.0,126910000.0,2.75,-35.0,61500000.0,1.41,982100000.0,109.41,1.21,20.59,303920000.0,248400000.0,1.73,44.3,45.61,43600000.0,43600000.0,43120000.0,1.32,92.91,1970000.0,5.43,5.3,2400000.0
0,0,DNB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DNR,0,0,0,0,857760000.0,3610000000.0,2.68,3.96,0.12,0.58,0.75,2.45,4.64,21.9,37.97,7.61,36.06,1470000000.0,3.41,3.6,981090000.0,778410000.0,322700000.0,0.709,37.6,38560000.0,0.09,2770000000.0,242.55,0.81,2.53,529679999.99999994,47370000.0,2.71,2.1631,2.4076,12590000.0,451450000.0,445520000.0,1.15,91.35,69840000.0,4.63,,71750000.0
0,0,DO,0,0,0,0,1240000000.0,3040000000.0,,-5.88,0.24,1.24,0.35,3.05,13.42,-27.33,-11.02,-1.12,-7.49,998740000.0,7.27,-21.3,337140000.0,226830000.0,-272920000.0,-1.99,,372700000.0,2.71,2120000000.0,60.29,2.68,25.53,151150000.0,81710000.0,1.97,11.08,11.7,3000000.0,137690000.0,64370000.00000001,0.16,106.99,24130000.0,7.81,37.46,21220000.0
0,0,DOV,0,0,0,0,14220000000.0,17360000000.0,26.88,15.69,1.54,2.01,5.01,2.45,14.06,7.69,13.47,6.21,16.13,7080000000.0,47.99,5.3,2580000000.0,1240000000.0,587440000.0,3.64,-19.6,243010000.0,1.67,3460000000.0,121.91,1.3,19.52,787660000.0,859690000.0,1.78,94.92,85.92,1010000.0,145330000.0,143320000.0,2.61,90.74,2110000.0,2.49,1.66,2310000.0
0,0,DOW,0,0,0,0,39460000000.0,,,9.12,,0.79,,,,5.9,11.01,,,49700000000.0,,,8529999999.999999,5940000000.0,2930000000.0,,,4850000000.0,,19890000000.0,97.08,1.95,,,,,54.73,54.73,7070000.0,748770000.0,,0.17,70.02,7770000.0,0.9,1.04,
0,0,DPS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DRI,0,0,0,0,14490000000.0,14830000000.0,21.78,18.21,1.57,1.72,6.26,1.76,12.71,8.08,10.23,9.65,30.86,8420000000.0,68.07,5.5,1750000000.0,1170000000.0,685300000.0,5.41,2.7,302900000.0,2.46,927400000.0,40.05,0.48,18.83,1180000000.0,483140000.0,0.76,115.91,109.59,1250000.0,122980000.0,122750000.0,0.19,93.19,6190000.0,4.35,5.6,6530000.0
0,0,DSW,0,0,0,0,1770000000.0,,,,,,,,,,,,,,,,949810000.0,,,,,,,,,,,,,,22.89,26.02,1960000.0,,,,,,,,
0,0,DTE,0,0,0,0,22740000000.0,37700000000.0,19.49,18.86,4.78,1.63,2.16,2.7,15.02,8.3,11.59,2.88,10.99,13970000000.0,76.99,-6.4,3150000000.0,2510000000.0,1160000000.0,6.37,11.1,56000000.0,0.31,14560000000.0,132.14,0.78,57.56,2590000000.0,-754500000.0,0.33,123.69,117.81,1080000.0,183210000.0,181870000.0,0.57,74.24,3170000.0,3.15,2.22,4200000.0
0,0,DTV,0,0,0,0,9910000000.0,,9.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.08,54.08,,,,,,,,,
0,0,DUK,0,0,0,0,65349999999.99999,123240000000.0,23.9,17.24,3.74,2.71,1.49,5.11,12.25,11.06,22.23,2.37,6.14,24120000000.0,34.06,5.4,10720000000.0,10060000000.0,2640000000.0,3.76,-34.0,442000000.0,0.61,57940000000.0,132.18,0.65,60.27,7190000000.0,-2610000000.0,0.05,89.95,87.58,3530000.0,727690000.0,726410000.0,0.06,61.68,12780000.0,3.19,1.76,12650000.0
0,0,DVA,0,0,0,0,9400000000.0,20360000000.0,61.42,10.83,0.63,0.82,2.54,1.78,9.78,1.4,13.06,4.89,14.46,11410000000.0,66.82,1.2,3220000000.0,2080000000.0,616430000.0,0.92,,325970000.0,1.96,10100000000.0,200.72,1.72,22.26,1530000000.0,513090000.00000006,1.68,54.19,58.05,1690000.0,166400000.0,124400000.0,2.11,89.65,4960000.0,3.52,3.65,4520000.0
0,0,DVN,0,0,0,0,12840000000.0,17990000000.0,5.03,11.67,0.49,1.32,1.64,1.85,5.9,30.2,11.05,2.84,6.1,9750000000.0,20.71,-33.0,4210000000.0,3050000000.0,533000000.0,6.14,,1330000000.0,3.19,6080000000.0,77.43,1.37,18.91,2280000000.0,106120000.0,2.04,31.85,29.16,7890000.0,415250000.0,412970000.0,0.6,88.38,14370000.0,2.27,4.49,18160000.0
0,0,EA,0,0,0,0,28280000000.0,24250000000.0,20.55,21.07,2.41,5.34,5.32,4.58,14.26,26.77,29.39,11.11,30.05,5290000000.0,17.4,11.1,3870000000.0,1700000000.0,1420000000.0,4.59,,5160000000.0,17.23,994000000.0,18.6,2.99,17.75,1560000000.0,246380000.0,1.48,98.2,92.41,7520000.0,299600000.0,298040000.0,0.51,96.67,7750000.0,1.91,2.57,11750000.0
0,0,EBAY,0,0,0,0,32759999999.999996,38480000000.0,13.72,12.28,1.14,3.03,6.33,3.56,12.57,24.43,21.98,6.33,41.28,10810000000.0,11.35,2.4,8359999999.999999,3060000000.0,2640000000.0,2.74,27.3,4440000000.0,5.1,9980000000.0,191.72,1.48,5.94,2710000000.0,1790000000.0,1.44,37.13,32.84,10890000.0,871530000.0,823270000.0,5.29,88.01,23330000.0,2.31,2.81,22400000.0
0,0,ECL,0,0,0,0,53150000000.0,60080000000.0,36.5,27.76,2.31,3.62,6.46,4.09,19.16,10.06,14.92,6.67,18.73,14700000000.0,50.96,1.0,6050000000.0,3140000000.0,1480000000.0,5.05,19.9,79000000.0,0.27,7550000000.0,91.36,1.14,28.52,,,0.68,179.84,161.83,1040000.0,288370000.0,256019999.99999997,0.49,88.34,4640000.0,4.76,1.84,4820000.0
0,0,ECYT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ED,0,0,0,0,27840000000.0,47290000000.0,19.27,18.68,6.4,2.26,1.63,3.83,12.44,11.2,19.15,2.9,8.57,12340000000.0,39.58,-0.4,6240000000.0,3800000000.0,1380000000.0,4.42,-34.5,895000000.0,2.79,20710000000.0,122.99,0.62,52.11,2700000000.0,-1620000000.0,0.25,84.52,80.08,1780000.0,326950000.0,320720000.0,0.17,61.38,8070000.0,5.04,2.51,11350000.0
0,0,EFX,0,0,0,0,14960000000.0,17480000000.0,49.92,19.76,12.14,4.39,4.78,5.12,23.49,8.79,12.56,3.72,9.58,3410000000.0,28.34,-0.4,1970000000.0,744300000.0,299800000.0,2.47,-85.1,223600000.0,1.85,2640000000.0,83.52,1.09,25.77,672200000.0,336560000.0,1.47,120.23,107.93,121360000.0,121360000.0,119980000.0,0.44,88.67,4850000.0,6.12,4.49,3760000.0
0,0,EIX,0,0,0,0,19450000000.0,40050000000.0,,12.68,2.84,1.51,1.85,3.1,10.27,-2.81,16.55,2.41,-3.04,12920000000.0,39.62,10.1,4450000000.0,3900000000.0,-397000000.0,-1.12,27.5,328000000.0,1.01,17630000000.0,138.59,0.74,32.31,2530000000.0,-2350000000.0,-0.18,63.57,60.73,2540000.0,325810000.0,325520000.0,0.06,89.55,4080000.0,1.59,1.35,5370000.0
0,0,EL,0,0,0,0,61610000000.0,62110000000.0,34.88,29.97,3.03,4.23,13.34,4.26,19.92,12.45,17.61,12.47,39.0,14570000000.0,39.94,11.1,10860000000.0,3120000000.0,1810000000.0,4.88,49.2,2900000000.0,8.02,3400000000.0,73.62,1.69,12.76,,,0.61,165.63,145.92,1630000.0,219270000.0,216580000.0,1.14,91.84,6780000.0,6.01,3.06,7500000.0
0,0,EMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,EMN,0,0,0,0,10760000000.0,16899999999.999998,11.01,8.2,1.15,1.08,1.87,1.7,8.31,10.07,14.39,,,9920000000.0,70.76,-8.7,2460000000.0,2040000000.0,999000000.0,7.05,-27.9,227000000.0,1.64,6170000000.0,104.93,,41.52,1570000000.0,,0.86,80.05,79.12,1160000.0,138600000.0,137890000.0,0.43,85.56,2830000.0,2.23,2.29,2730000.0
0,0,EMR,0,0,0,0,43080000000.0,48380000000.0,19.5,17.14,2.1,2.43,5.24,2.73,13.29,12.83,16.75,9.22,27.57,17740000000.0,28.23,8.7,7460000000.0,3640000000.0,2280000000.0,3.59,18.6,1250000000.0,2.03,5960000000.0,72.03,0.88,13.37,2770000000.0,1810000000.0,1.35,70.12,66.71,3140000.0,614620000.0,610440000.0,0.64,74.2,7840000.0,2.67,1.27,8080000.0
0,0,EOG,0,0,0,0,51720000000.0,57830000000.0,15.14,13.68,1.38,3.0,2.67,3.35,7.16,19.8,25.16,8.52,19.18,17270000000.0,29.95,26.4,9590000000.0,8070000000.0,3420000000.0,5.89,-63.3,1560000000.0,2.68,6080000000.0,31.42,1.36,33.38,7770000000.0,-240920000.0,1.41,97.25,99.11,4330000.0,580060000.0,578070000.0,0.47,89.24,12920000.0,2.77,2.23,13320000.0
0,0,EQR,0,0,0,0,29360000000.0,38450000000.0,51.69,52.33,21.15,11.26,2.83,14.74,23.13,21.1,33.45,2.65,5.32,2610000000.0,7.08,4.7,1700000000.0,1660000000.0,547170000.0,1.48,-50.6,29390000.0,0.08,9230000000.0,86.32,0.12,27.02,,,0.59,75.23,70.77,1450000.0,370460000.0,364770000.0,1.88,94.07,4830000.0,3.54,1.67,4860000.0
0,0,EQT,0,0,0,0,5030000000.0,10130000000.0,,28.17,-0.37,1.06,0.45,2.13,4.71,-9.82,12.34,1.53,-4.37,4770000000.0,18.44,2.4,2840000000.0,2150000000.0,-611700000.0,-1.81,,40850000.0,0.16,5050000000.0,45.32,0.63,43.69,2940000000.0,-965050000.0,0.61,20.62,19.75,4090000.0,255280000.0,253060000.0,0.78,107.47,11200000.0,2.93,,12610000.0
0,0,ESRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ESV,0,0,0,0,1370000000.0,5930000000.0,,-3.66,0.1,0.8,0.17,3.48,23.93,-37.51,-11.19,-0.83,-7.47,1710000000.0,15.71,-12.2,386000000.0,247800000.0,-632100000.0,-5.9,,604100000.0,5.53,5010000000.0,61.94,2.48,74.04,-53200000.0,-451400000.0,2.45,8.66,6.13,10400000.0,109350000.0,108630000.0,0.69,107.02,22470000.0,5.54,23.29,20300000.0
0,0,ETFC,0,0,0,0,12240000000.0,13360000000.0,12.34,10.92,1.12,4.09,2.01,4.46,,36.54,49.62,1.66,16.02,3000000000.0,11.73,5.2,2720000000.0,,1050000000.0,4.09,17.4,1200000000.0,4.95,1710000000.0,25.2,1.19,25.11,,,1.12,48.55,48.27,2480000.0,242660000.0,242190000.0,0.26,96.05,2710000.0,1.3,1.25,3500000.0
0,0,ETN,0,0,0,0,34450000000.0,42230000000.0,16.58,13.09,1.81,1.59,2.14,1.95,10.9,9.93,13.75,5.83,12.84,21610000000.0,49.76,4.7,7100000000.0,3880000000.0,2140000000.0000002,4.91,-0.5,440000000.0,1.04,7550000000.0,46.78,1.47,38.02,2660000000.0,2120000000.0,1.45,82.46,76.13,2360000.0,423100000.0,422450000.0,0.25,80.38,8410000.0,3.86,1.99,10690000.0
0,0,ETR,0,0,0,0,18270000000.0,37020000000.0,18.45,17.49,-4.49,1.68,2.04,3.4,13.52,8.91,10.0,1.4,11.18,10900000000.0,59.33,-4.2,3840000000.0,2740000000.0,970440000.0,5.22,91.7,983500000.0,5.18,19260000000.0,209.58,0.7,47.23,2330000000.0,-2640000000.0,0.18,94.74,89.22,1510000.0,189920000.0,189290000.0,0.26,91.22,7150000.0,4.91,4.27,7850000.0
0,0,EW,0,0,0,0,37250000000.0,36410000000.0,49.66,30.54,2.9,9.75,10.8,9.53,30.37,20.03,29.31,12.4,22.87,3820000000.0,18.32,11.0,2780000000.0,1200000000.0,765300000.0,3.6,20.9,963000000.0,4.62,666200000.0,19.32,3.66,16.54,777000000.0,304680000.0,1.02,185.19,165.74,1300000.0,208500000.0,207190000.0,3.94,0.0,2430000.0,1.93,1.32,2830000.0
0,0,EXC,0,0,0,0,48240000000.0,86250000000.0,24.02,15.79,19.01,1.34,1.57,2.4,9.2,5.59,12.67,2.41,6.39,35980000000.0,37.21,5.1,10150000000.0,9380000000.0,2009999999.9999998,2.07,-91.9,1350000000.0,1.39,36530000000.0,110.46,1.17,31.77,8640000000.0,260120000.0,0.35,49.87,47.05,5500000.0,969950000.0,968110000.0,0.24,81.64,14910000.0,2.6,1.54,16780000.0
0,0,EXPD,0,0,0,0,13440000000.0,12320000000.0,22.48,20.58,2.26,1.65,6.75,1.51,14.48,7.6,9.79,15.48,31.13,8140000000.000001,46.74,17.6,1070000000.0000001,850580000.0,618200000.0,3.48,7.3,923730000.0,5.38,,,2.06,11.58,572800000.0,473540000.0,0.92,77.54,72.48,1040000.0,171860000.0,170610000.0,0.64,98.34,5330000.0,5.36,3.57,5460000.0
0,0,EXPE,0,0,0,0,19080000000.0,21930000000.0,48.39,15.85,1.29,1.7,4.6,1.95,17.37,3.62,6.98,2.68,6.73,11220000000.0,74.84,10.3,9260000000.0,1260000000.0,406000000.0,2.65,-69.1,2470000000.0,16.79,3720000000.0,65.43,0.64,27.89,1980000000.0,834630000.0,0.68,123.52,120.99,1620000.0,135960000.0,109820000.0,12.98,89.09,13350000.0,9.71,11.1,12260000.0
0,0,EXPR,0,0,0,0,259380000.0,144160000.0,30.0,-97.5,0.31,0.12,0.45,0.07,1.26,0.46,1.34,1.56,1.56,2120000000.0,29.18,-10.2,828830000.0,114230000.0,9630000.0,0.13,,171670000.0,2.58,65099999.99999999,11.12,1.86,8.68,73720000.0,31760000.0,1.11,4.0366,5.7833,1830000.0,66510000.00000001,65019999.99999999,2.71,128.02,14500000.0,7.07,22.81,14240000.0
0,0,F,0,0,0,0,41250000000.0,174870000000.0,13.31,7.44,-0.93,0.26,1.13,1.1,13.86,1.95,2.74,1.02,8.57,158720000000.0,39.94,-3.9,14880000000.0,12620000000.0,3090000000.0,0.78,-34.0,24150000000.0,6.05,157160000000.0,429.76,1.22,9.12,15050000000.0,1900000000.0,0.75,8.97,8.82,40110000.0,3920000000.0,3910000000.0,23.8,7.61,103310000.0,2.49,2.9,107400000.0
0,0,FAST,0,0,0,0,20000000000.0,20360000000.0,25.97,22.68,1.31,3.93,8.34,4.0,17.46,15.16,20.14,19.17,33.78,5090000000.0,17.75,10.4,2400000000.0,1170000000.0,771700000.0,2.69,11.4,185400000.0,0.65,711200000.0,29.67,4.31,8.37,719400000.0,367080000.0,1.59,66.46,59.09,2009999.9999999998,286320000.0,285260000.0,0.25,88.43,22220000.0,11.49,8.82,22560000.0
0,0,FB,0,0,0,0,549570000000.00006,514030000000.0,28.57,20.59,1.55,9.32,6.36,8.72,18.72,33.17,38.64,14.35,23.83,58950000000.0,20.49,26.0,46480000000.0,27460000000.0,19550000000.0,6.74,-51.3,45240000000.0,15.85,7210000000.0,8.33,5.38,30.29,30720000000.0,10800000000.0,1.2,172.97,154.93,18750000.0,2400000000.0,2380000000.0,1.43,74.77,18530000.0,1.09,0.78,21930000.0
0,0,FCX,0,0,0,0,16700000000.0,36970000000.0,8.67,12.93,13.82,0.95,1.71,2.11,6.96,11.06,19.64,5.55,14.49,17550000000.0,12.11,-22.1,7000000000.0,5310000000.0,1940000000.0,1.33,-95.5,2830000000.0,1.95,9910000000.0,55.52,2.77,6.74,3030000000.0,1120000000.0,1.48,13.02,11.99,19760000.0,1450000000.0,1390000000.0,0.54,72.37,30660000.0,2.02,,30350000.0
0,0,FDO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FDX,0,0,0,0,48740000000.0,64910000000.0,13.77,11.16,1.35,0.7,2.45,0.94,7.39,5.25,7.94,6.46,18.75,69200000000.0,263.62,2.9,17790000000.0,8790000000.0,3630000000.0,13.59,-64.4,2870000000.0,11.02,18420000000.0,92.57,1.46,76.35,6830000000.0,1380000000.0,1.71,186.25,191.42,1970000.0,260579999.99999997,240010000.0,5.94,72.75,3950000.0,1.71,1.62,3660000.0
0,0,FE,0,0,0,0,22300000000.0,42460000000.0,255.91,16.86,-2.43,1.98,3.23,3.76,11.04,2.65,21.27,3.78,16.72,11280000000.0,22.32,0.7,7760000000.0,3850000000.0,980000000.0,0.16,-76.6,174000000.0,0.33,20320000000.0,293.13,0.54,13.0,2109999999.9999998,-210120000.0,0.28,41.13,39.24,4900000.0,531440000.00000006,500220000.0,4.24,0.0,25610000.0,4.92,6.85,29260000.0
0,0,FFIV,0,0,0,0,9090000000.0,7780000000.0,18.49,13.9,3.94,4.15,6.2,3.55,11.52,22.91,28.49,14.19,37.31,2190000000.0,36.36,2.2,1800000000.0,675270000.0,502620000.0,8.24,5.9,1310000000.0,22.01,,,1.68,24.58,777770000.0,516280000.0,0.74,160.04,165.1,59700000.0,59700000.0,59540000.0,0.5,105.44,4610000.0,7.8,8.61,4690000.0
